date,price,open,high,low,vol,change
2019-03-04,1290.50 ,1297.60 ,1301.00 ,1287.00 ,0.24K,-0.92%
2019-03-01,1302.50 ,1311.10 ,1314.60 ,1297.00 ,0.06K,-1.28%
2019-02-28,1319.40 ,1327.80 ,1328.00 ,1318.10 ,0.07K,-0.42%
2019-02-27,1325.00 ,1325.00 ,1325.00 ,1325.00 ,198.04K,-0.26%
2019-02-26,1328.50 ,1329.90 ,1332.40 ,1325.50 ,185.56K,-0.08%
2019-02-25,1329.50 ,1331.90 ,1334.90 ,1327.30 ,181.78K,-0.25%
2019-02-22,1332.80 ,1325.80 ,1335.60 ,1323.80 ,241.80K,0.38%
2019-02-21,1327.80 ,1341.70 ,1344.30 ,1323.30 ,285.81K,-1.49%
2019-02-20,1347.90 ,1343.90 ,1349.80 ,1339.80 ,246.72K,0.23%
2019-02-19,1344.80 ,1325.00 ,1345.00 ,1323.80 ,348.64K,0.00%
2019-02-18,1344.80 ,1327.90 ,1345.00 ,1324.40 ,348.64K,1.72%
2019-02-15,1322.10 ,1315.50 ,1325.80 ,1314.30 ,200.28K,0.62%
2019-02-14,1313.90 ,1309.60 ,1317.40 ,1304.70 ,228.46K,-0.09%
2019-02-13,1315.10 ,1314.30 ,1321.70 ,1308.10 ,213.96K,0.08%
2019-02-12,1314.00 ,1311.60 ,1318.30 ,1310.00 ,146.45K,0.16%
2019-02-11,1311.90 ,1318.10 ,1318.70 ,1307.10 ,150.61K,-0.50%
2019-02-08,1318.50 ,1314.30 ,1319.50 ,1311.50 ,135.69K,0.33%
2019-02-07,1314.20 ,1310.90 ,1315.80 ,1306.40 ,166.76K,-0.02%
2019-02-06,1314.40 ,1319.40 ,1319.90 ,1309.60 ,137.25K,-0.36%
2019-02-05,1319.20 ,1316.80 ,1321.00 ,1314.80 ,129.01K,-0.01%
2019-02-04,1319.30 ,1322.60 ,1323.60 ,1312.70 ,159.56K,-0.21%
2019-02-01,1322.10 ,1326.00 ,1328.20 ,1320.60 ,200.00K,-0.23%
2019-01-31,1325.20 ,1325.40 ,1331.10 ,1322.20 ,224.75K,0.74%
2019-01-30,1315.50 ,1317.00 ,1328.60 ,1313.50 ,272.11K,0.26%
2019-01-29,1312.10 ,1305.00 ,1313.80 ,1304.80 ,2.36K,0.47%
2019-01-28,1305.90 ,1302.20 ,1306.20 ,1299.50 ,1.41K,0.40%
2019-01-25,1300.70 ,1282.40 ,1305.30 ,1281.70 ,1.94K,1.43%
2019-01-24,1282.30 ,1285.30 ,1286.50 ,1278.70 ,0.67K,-0.35%
2019-01-23,1286.80 ,1286.50 ,1288.30 ,1280.40 ,0.56K,0.08%
2019-01-22,1285.80 ,1284.50 ,1287.20 ,1279.00 ,1.27K,0.19%
2019-01-21,1283.40 ,1282.40 ,1285.00 ,1276.00 ,318.85K,-0.11%
2019-01-18,1284.80 ,1294.80 ,1294.80 ,1282.50 ,1.34K,-0.80%
2019-01-17,1295.20 ,1295.80 ,1297.10 ,1291.80 ,0.23K,-0.11%
2019-01-16,1296.60 ,1291.90 ,1297.70 ,1290.70 ,0.37K,0.40%
2019-01-15,1291.40 ,1294.30 ,1298.00 ,1290.00 ,0.34K,-0.25%
2019-01-14,1294.70 ,1296.40 ,1299.40 ,1291.10 ,0.30K,0.14%
2019-01-11,1292.90 ,1291.00 ,1298.50 ,1290.80 ,0.25K,0.16%
2019-01-10,1290.80 ,1297.30 ,1300.90 ,1290.70 ,0.20K,-0.36%
2019-01-09,1295.40 ,1289.10 ,1297.90 ,1284.60 ,0.14K,0.47%
2019-01-08,1289.30 ,1290.40 ,1291.00 ,1286.50 ,0.07K,-0.31%
2019-01-07,1293.30 ,1290.20 ,1299.80 ,1287.60 ,0.26K,0.32%
2019-01-04,1289.20 ,1301.00 ,1301.90 ,1282.30 ,0.29K,-0.71%
2019-01-03,1298.40 ,1293.50 ,1298.10 ,1289.70 ,0.56K,0.86%
2019-01-02,1287.30 ,1288.10 ,1293.70 ,1284.30 ,0.13K,0.22%
2018-12-31,1284.50 ,1284.00 ,1288.60 ,1284.00 ,0.02K,-0.12%
2018-12-28,1286.10 ,1286.10 ,1286.10 ,1286.10 ,162.73K,0.39%
2018-12-27,1281.10 ,1270.10 ,1281.60 ,1269.10 ,213.50K,0.64%
2018-12-26,1273.00 ,1273.50 ,1282.30 ,1267.40 ,208.54K,0.09%
2018-12-24,1271.80 ,1260.70 ,1273.90 ,1260.00 ,137.24K,1.09%
2018-12-21,1258.10 ,1263.50 ,1266.20 ,1257.10 ,212.78K,-0.77%
2018-12-20,1267.90 ,1247.00 ,1270.30 ,1246.20 ,318.24K,0.92%
2018-12-19,1256.40 ,1253.50 ,1262.20 ,1245.30 ,275.31K,0.22%
2018-12-18,1253.60 ,1249.70 ,1254.50 ,1249.00 ,171.59K,0.14%
2018-12-17,1251.80 ,1242.80 ,1252.20 ,1239.40 ,166.88K,0.84%
2018-12-14,1241.40 ,1246.20 ,1247.30 ,1236.50 ,194.65K,-0.48%
2018-12-13,1247.40 ,1250.70 ,1251.70 ,1244.40 ,158.85K,-0.21%
2018-12-12,1250.00 ,1248.30 ,1252.60 ,1247.10 ,157.07K,0.22%
2018-12-11,1247.20 ,1249.80 ,1255.10 ,1245.80 ,186.39K,-0.18%
2018-12-10,1249.40 ,1255.60 ,1256.60 ,1246.90 ,199.74K,-0.26%
2018-12-07,1252.60 ,1243.10 ,1255.80 ,1242.60 ,225.56K,0.72%
2018-12-06,1243.60 ,1243.00 ,1249.90 ,1240.00 ,248.86K,0.08%
2018-12-05,1242.60 ,1244.60 ,1244.80 ,1238.70 ,110.21K,-0.32%
2018-12-04,1246.60 ,1236.30 ,1247.50 ,1235.80 ,221.14K,0.56%
2018-12-03,1239.60 ,1227.80 ,1240.40 ,1226.60 ,247.72K,1.11%
2018-11-30,1226.00 ,1229.90 ,1231.10 ,1221.80 ,170.45K,-0.36%
2018-11-29,1230.40 ,1227.10 ,1234.90 ,1226.70 ,246.43K,0.26%
2018-11-28,1227.20 ,1217.70 ,1230.20 ,1214.50 ,1.37K,0.83%
2018-11-27,1217.10 ,1226.90 ,1228.80 ,1215.90 ,0.77K,-0.73%
2018-11-26,1226.10 ,1226.60 ,1231.00 ,1225.60 ,0.28K,-0.04%
2018-11-23,1226.60 ,1231.30 ,1232.60 ,1224.20 ,0.78K,0.28%
2018-11-22,1223.20 ,1227.80 ,1229.20 ,1220.30 ,240.35K,-0.65%
2018-11-21,1231.20 ,1225.70 ,1232.90 ,1223.60 ,0.22K,0.56%
2018-11-20,1224.40 ,1225.30 ,1232.30 ,1224.30 ,0.53K,-0.34%
2018-11-19,1228.60 ,1225.70 ,1229.30 ,1222.70 ,0.26K,0.18%
2018-11-16,1226.40 ,1217.30 ,1229.10 ,1217.30 ,0.87K,0.64%
2018-11-15,1218.60 ,1215.40 ,1219.70 ,1212.70 ,0.29K,0.40%
2018-11-14,1213.80 ,1206.70 ,1217.50 ,1202.50 ,0.18K,0.72%
2018-11-13,1205.10 ,1205.20 ,1209.00 ,1201.70 ,0.47K,-0.18%
2018-11-12,1207.30 ,1214.00 ,1214.50 ,1204.80 ,0.16K,-0.44%
2018-11-09,1212.60 ,1227.20 ,1227.30 ,1211.50 ,0.31K,-1.36%
2018-11-08,1229.30 ,1231.30 ,1231.30 ,1226.30 ,1.00K,-0.31%
2018-11-07,1233.10 ,1233.10 ,1241.70 ,1231.10 ,1.08K,0.21%
2018-11-06,1230.50 ,1235.70 ,1241.10 ,1230.60 ,0.98K,-0.46%
2018-11-05,1236.20 ,1233.80 ,1237.60 ,1233.80 ,0.70K,-0.06%
2018-11-02,1237.00 ,1240.70 ,1240.70 ,1240.70 ,0.82K,-0.36%
2018-11-01,1241.50 ,1219.00 ,1228.40 ,1219.00 ,0.06K,1.93%
2018-10-31,1218.00 ,1219.80 ,1221.80 ,1218.30 ,0.00K,-0.84%
2018-10-30,1228.30 ,1228.30 ,1228.30 ,1228.30 ,224.64K,0.06%
2018-10-29,1227.60 ,1236.40 ,1237.60 ,1226.10 ,234.29K,-0.66%
2018-10-26,1235.80 ,1234.70 ,1246.00 ,1232.50 ,315.69K,0.28%
2018-10-25,1232.40 ,1236.60 ,1242.00 ,1230.50 ,259.68K,0.11%
2018-10-24,1231.10 ,1233.80 ,1238.00 ,1228.30 ,211.48K,-0.46%
2018-10-23,1236.80 ,1225.10 ,1243.00 ,1224.50 ,288.38K,1.00%
2018-10-22,1224.60 ,1230.50 ,1232.60 ,1222.80 ,187.23K,-0.33%
2018-10-19,1228.70 ,1228.60 ,1234.10 ,1226.20 ,191.80K,-0.11%
2018-10-18,1230.10 ,1225.50 ,1233.60 ,1221.70 ,243.11K,0.22%
2018-10-17,1227.40 ,1228.00 ,1232.90 ,1223.70 ,235.33K,-0.29%
2018-10-16,1231.00 ,1230.50 ,1235.90 ,1226.30 ,242.42K,0.06%
2018-10-15,1230.30 ,1221.20 ,1236.90 ,1220.40 ,291.57K,0.68%
2018-10-12,1222.00 ,1227.70 ,1228.10 ,1219.30 ,318.23K,-0.46%
2018-10-11,1227.60 ,1197.90 ,1230.00 ,1194.70 ,531.78K,2.87%
2018-10-10,1193.40 ,1192.70 ,1198.60 ,1188.50 ,248.56K,0.16%
2018-10-09,1191.50 ,1192.20 ,1195.80 ,1186.60 ,243.86K,0.24%
2018-10-08,1188.60 ,1206.70 ,1208.00 ,1186.00 ,320.10K,-1.41%
2018-10-05,1205.60 ,1203.70 ,1209.80 ,1200.90 ,255.48K,0.33%
2018-10-04,1201.60 ,1201.40 ,1210.70 ,1199.60 ,290.84K,-0.11%
2018-10-03,1202.90 ,1207.00 ,1212.30 ,1200.40 ,255.07K,-0.34%
2018-10-02,1207.00 ,1192.70 ,1212.30 ,1192.20 ,365.32K,1.28%
2018-10-01,1191.70 ,1196.10 ,1196.50 ,1188.10 ,220.51K,-0.38%
2018-09-28,1196.20 ,1186.80 ,1198.00 ,1184.30 ,307.82K,0.74%
2018-09-27,1187.40 ,1198.90 ,1202.60 ,1185.60 ,351.05K,-0.79%
2018-09-26,1196.90 ,1203.00 ,1203.90 ,1193.00 ,0.44K,-0.47%
2018-09-25,1202.50 ,1200.20 ,1204.60 ,1198.90 ,0.13K,0.07%
2018-09-24,1201.70 ,1201.20 ,1205.00 ,1196.20 ,0.18K,0.26%
2018-09-21,1198.60 ,1209.70 ,1212.10 ,1194.20 ,0.39K,-0.85%
2018-09-20,1208.90 ,1206.40 ,1210.50 ,1203.50 ,0.09K,0.23%
2018-09-19,1206.10 ,1201.50 ,1208.50 ,1201.00 ,0.12K,0.45%
2018-09-18,1200.70 ,1202.80 ,1204.50 ,1199.60 ,0.04K,-0.22%
2018-09-17,1203.40 ,1198.50 ,1207.00 ,1195.60 ,0.05K,0.40%
2018-09-14,1198.60 ,1204.20 ,1209.70 ,1195.80 ,0.12K,-0.57%
2018-09-13,1205.50 ,1208.90 ,1213.30 ,1202.50 ,0.09K,-0.22%
2018-09-12,1208.20 ,1198.90 ,1210.90 ,1197.90 ,0.04K,0.73%
2018-09-11,1199.50 ,1198.70 ,1198.90 ,1190.10 ,0.02K,0.19%
2018-09-10,1197.20 ,1198.80 ,1199.60 ,1194.70 ,0.02K,-0.05%
2018-09-07,1197.80 ,1202.80 ,1203.70 ,1200.00 ,0.01K,-0.32%
2018-09-06,1201.70 ,1207.60 ,1209.00 ,1203.50 ,0.01K,0.24%
2018-09-05,1198.80 ,1196.10 ,1200.70 ,1196.10 ,0.02K,0.18%
2018-09-04,1196.60 ,1201.80 ,1204.80 ,1193.30 ,0.06K,-0.21%
2018-09-03,1199.10 ,1207.00 ,1207.60 ,1195.10 ,421.47K,-0.42%
2018-08-31,1204.10 ,1202.70 ,1205.30 ,1202.70 ,265.11K,0.13%
2018-08-30,1202.50 ,1202.50 ,1202.50 ,1202.50 ,288.07K,-0.33%
2018-08-29,1206.50 ,1202.20 ,1208.80 ,1202.20 ,10.90K,-0.25%
2018-08-28,1209.50 ,1212.80 ,1215.70 ,1201.00 ,20.28K,-0.14%
2018-08-27,1211.20 ,1209.20 ,1214.00 ,1204.50 ,3.45K,0.22%
2018-08-24,1208.60 ,1187.10 ,1210.40 ,1184.90 ,9.56K,1.62%
2018-08-23,1189.30 ,1198.00 ,1198.70 ,1185.60 ,5.42K,-0.78%
2018-08-22,1198.70 ,1198.70 ,1203.70 ,1194.80 ,7.57K,0.27%
2018-08-21,1195.50 ,1193.00 ,1199.80 ,1190.00 ,4.52K,0.45%
2018-08-20,1190.20 ,1185.50 ,1193.20 ,1185.30 ,4.20K,0.88%
2018-08-17,1179.80 ,1177.50 ,1187.60 ,1174.20 ,4.99K,0.02%
2018-08-16,1179.60 ,1178.10 ,1184.50 ,1162.70 ,6.75K,-0.08%
2018-08-15,1180.50 ,1196.80 ,1197.20 ,1175.60 ,8.79K,-1.30%
2018-08-14,1196.10 ,1196.30 ,1200.90 ,1194.50 ,3.75K,0.16%
2018-08-13,1194.20 ,1214.20 ,1216.50 ,1193.90 ,8.35K,-1.65%
2018-08-10,1214.20 ,1215.30 ,1220.00 ,1208.50 ,6.70K,-0.07%
2018-08-09,1215.10 ,1217.10 ,1220.50 ,1213.60 ,3.16K,-0.09%
2018-08-08,1216.20 ,1214.10 ,1218.50 ,1208.80 ,6.97K,0.24%
2018-08-07,1213.30 ,1211.00 ,1219.20 ,1210.90 ,3.62K,0.06%
2018-08-06,1212.60 ,1216.70 ,1220.70 ,1209.50 ,3.28K,-0.45%
2018-08-03,1218.10 ,1211.80 ,1223.30 ,1207.40 ,5.35K,0.26%
2018-08-02,1214.90 ,1219.40 ,1224.90 ,1210.30 ,6.90K,-0.61%
2018-08-01,1222.40 ,1228.20 ,1228.70 ,1219.10 ,6.48K,-0.50%
2018-07-31,1228.50 ,1224.90 ,1232.60 ,1217.60 ,6.81K,0.17%
2018-07-30,1226.40 ,1226.50 ,1229.10 ,1223.10 ,22.01K,-0.01%
2018-07-27,1226.50 ,1225.80 ,1230.10 ,1220.00 ,1.79K,-0.17%
2018-07-26,1228.60 ,1234.60 ,1237.70 ,1224.90 ,1.26K,-0.48%
2018-07-25,1234.50 ,1227.20 ,1236.70 ,1226.70 ,0.48K,0.51%
2018-07-24,1228.20 ,1227.30 ,1232.20 ,1221.00 ,0.85K,0.02%
2018-07-23,1228.00 ,1234.20 ,1237.40 ,1224.80 ,0.59K,-0.45%
2018-07-20,1233.60 ,1226.70 ,1234.50 ,1218.90 ,1.08K,0.58%
2018-07-19,1226.50 ,1228.90 ,1231.20 ,1213.40 ,0.41K,-0.33%
2018-07-18,1230.50 ,1229.60 ,1230.70 ,1223.80 ,0.29K,0.05%
2018-07-17,1229.90 ,1243.20 ,1247.40 ,1228.80 ,0.38K,-0.99%
2018-07-16,1242.20 ,1245.20 ,1248.00 ,1241.00 ,0.24K,-0.13%
2018-07-13,1243.80 ,1248.90 ,1250.50 ,1239.50 ,0.17K,-0.42%
2018-07-12,1249.10 ,1244.70 ,1250.50 ,1244.70 ,0.66K,0.14%
2018-07-11,1247.40 ,1254.10 ,1256.50 ,1244.70 ,0.34K,-0.90%
2018-07-10,1258.70 ,1261.60 ,1263.50 ,1251.30 ,0.42K,-0.32%
2018-07-09,1262.80 ,1260.40 ,1269.80 ,1260.40 ,0.07K,0.31%
2018-07-06,1258.90 ,1261.50 ,1262.70 ,1257.80 ,0.12K,-0.22%
2018-07-05,1261.70 ,1257.80 ,1263.60 ,1256.90 ,0.14K,0.23%
2018-07-04,1258.80 ,1257.70 ,1261.00 ,1252.20 ,392.95K,0.19%
2018-07-03,1256.40 ,1244.90 ,1259.30 ,1242.10 ,0.12K,0.95%
2018-07-02,1244.60 ,1256.00 ,1257.40 ,1244.10 ,0.04K,-1.01%
2018-06-29,1257.30 ,1257.30 ,1257.30 ,1257.30 ,226.20K,0.28%
2018-06-28,1253.80 ,1253.80 ,1253.80 ,1253.80 ,241.82K,-0.18%
2018-06-27,1256.10 ,1260.50 ,1261.90 ,1252.20 ,256.90K,-0.30%
2018-06-26,1259.90 ,1267.30 ,1269.40 ,1256.40 ,254.01K,-0.71%
2018-06-25,1268.90 ,1272.20 ,1274.40 ,1265.50 ,201.57K,-0.14%
2018-06-22,1270.70 ,1268.60 ,1273.10 ,1268.40 ,184.22K,0.02%
2018-06-21,1270.50 ,1269.70 ,1272.30 ,1262.40 ,281.81K,-0.31%
2018-06-20,1274.50 ,1277.30 ,1278.60 ,1269.60 ,233.18K,-0.32%
2018-06-19,1278.60 ,1280.70 ,1286.80 ,1272.60 ,289.57K,-0.12%
2018-06-18,1280.10 ,1281.10 ,1284.90 ,1279.50 ,195.74K,0.13%
2018-06-15,1278.50 ,1305.90 ,1306.70 ,1277.90 ,525.96K,-2.28%
2018-06-14,1308.30 ,1303.10 ,1313.00 ,1301.00 ,347.19K,0.54%
2018-06-13,1301.30 ,1299.60 ,1305.20 ,1294.50 ,263.84K,0.15%
2018-06-12,1299.40 ,1304.50 ,1304.80 ,1296.30 ,236.39K,-0.29%
2018-06-11,1303.20 ,1303.50 ,1307.00 ,1297.80 ,211.58K,0.04%
2018-06-08,1302.70 ,1301.30 ,1304.80 ,1296.00 ,217.65K,-0.02%
2018-06-07,1303.00 ,1300.90 ,1307.80 ,1299.00 ,259.65K,0.12%
2018-06-06,1301.40 ,1300.60 ,1306.10 ,1297.70 ,252.05K,-0.06%
2018-06-05,1302.20 ,1296.40 ,1304.80 ,1293.50 ,271.29K,0.38%
2018-06-04,1297.30 ,1296.70 ,1302.30 ,1293.80 ,215.33K,-0.15%
2018-06-01,1299.30 ,1303.00 ,1304.80 ,1293.10 ,318.57K,-0.41%
2018-05-31,1304.70 ,1306.00 ,1311.50 ,1301.00 ,315.14K,-0.14%
2018-05-30,1306.50 ,1303.10 ,1308.80 ,1300.00 ,338.85K,0.38%
2018-05-29,1301.60 ,1302.80 ,1309.00 ,1294.70 ,2.24K,0.20%
2018-05-28,1299.00 ,1297.20 ,1306.10 ,1291.40 ,386.33K,-0.57%
2018-05-25,1306.40 ,1307.10 ,1309.60 ,1302.30 ,1.52K,-0.07%
2018-05-24,1307.30 ,1296.10 ,1309.10 ,1295.30 ,1.10K,1.17%
2018-05-23,1292.20 ,1294.40 ,1299.40 ,1289.60 ,0.40K,-0.19%
2018-05-22,1294.60 ,1294.50 ,1298.00 ,1289.90 ,0.32K,0.09%
2018-05-21,1293.50 ,1293.90 ,1295.10 ,1284.60 ,0.31K,-0.05%
2018-05-18,1294.10 ,1292.60 ,1296.20 ,1288.70 ,0.13K,0.13%
2018-05-17,1292.40 ,1293.10 ,1296.30 ,1287.00 ,0.13K,-0.16%
2018-05-16,1294.50 ,1295.00 ,1298.90 ,1289.10 ,0.12K,0.09%
2018-05-15,1293.40 ,1316.90 ,1317.20 ,1292.10 ,0.44K,-2.10%
2018-05-14,1321.20 ,1322.50 ,1325.20 ,1316.00 ,0.09K,-0.20%
2018-05-11,1323.80 ,1324.60 ,1328.40 ,1320.80 ,0.18K,-0.11%
2018-05-10,1325.30 ,1316.40 ,1325.50 ,1314.00 ,0.09K,0.70%
2018-05-09,1316.10 ,1318.10 ,1320.60 ,1309.00 ,0.30K,-0.05%
2018-05-08,1316.80 ,1316.70 ,1321.20 ,1309.70 ,0.07K,-0.03%
2018-05-07,1317.20 ,1323.00 ,1323.00 ,1315.50 ,0.03K,-0.04%
2018-05-04,1317.70 ,1316.50 ,1317.80 ,1312.80 ,0.05K,0.15%
2018-05-03,1315.70 ,1313.00 ,1321.50 ,1312.10 ,0.16K,0.54%
2018-05-02,1308.60 ,1313.30 ,1316.00 ,1307.90 ,0.03K,-0.10%
2018-05-01,1309.90 ,1311.00 ,1311.40 ,1311.00 ,0.00K,-0.94%
2018-04-30,1322.30 ,1322.30 ,1322.30 ,1322.30 ,295.96K,-0.32%
2018-04-27,1326.50 ,1326.50 ,1326.50 ,1326.50 ,241.65K,0.65%
2018-04-26,1317.90 ,1324.20 ,1328.00 ,1316.20 ,295.69K,-0.37%
2018-04-25,1322.80 ,1332.00 ,1333.80 ,1320.20 ,269.90K,-0.77%
2018-04-24,1333.00 ,1326.10 ,1334.50 ,1323.60 ,277.65K,0.68%
2018-04-23,1324.00 ,1336.20 ,1337.60 ,1323.80 ,294.25K,-1.07%
2018-04-20,1338.30 ,1348.50 ,1348.90 ,1337.00 ,282.92K,-0.78%
2018-04-19,1348.80 ,1352.40 ,1357.70 ,1343.20 ,342.54K,-0.35%
2018-04-18,1353.50 ,1350.40 ,1359.00 ,1345.00 ,311.37K,0.30%
2018-04-17,1349.50 ,1349.10 ,1352.20 ,1340.20 ,276.63K,-0.09%
2018-04-16,1350.70 ,1349.80 ,1353.50 ,1342.80 ,269.55K,0.21%
2018-04-13,1347.90 ,1337.60 ,1350.30 ,1335.50 ,265.40K,0.45%
2018-04-12,1341.90 ,1356.30 ,1356.70 ,1336.70 ,397.62K,-1.33%
2018-04-11,1360.00 ,1343.10 ,1369.40 ,1342.50 ,492.04K,1.05%
2018-04-10,1345.90 ,1339.80 ,1346.20 ,1334.20 ,285.18K,0.43%
2018-04-09,1340.10 ,1338.00 ,1341.50 ,1330.10 ,228.81K,0.30%
2018-04-06,1336.10 ,1329.70 ,1339.10 ,1322.60 ,373.57K,0.57%
2018-04-05,1328.50 ,1337.10 ,1338.70 ,1326.00 ,280.40K,-0.87%
2018-04-04,1340.20 ,1336.70 ,1352.50 ,1335.20 ,351.03K,0.22%
2018-04-03,1337.30 ,1345.00 ,1346.60 ,1332.70 ,288.39K,-0.71%
2018-04-02,1346.90 ,1330.70 ,1349.20 ,1329.00 ,254.66K,1.48%
2018-03-29,1327.30 ,1329.30 ,1332.60 ,1325.40 ,251.25K,-0.20%
2018-03-28,1330.00 ,1351.10 ,1352.20 ,1327.70 ,386.85K,-1.09%
2018-03-27,1344.70 ,1355.20 ,1358.50 ,1342.40 ,2.33K,-0.95%
2018-03-26,1357.60 ,1350.90 ,1358.30 ,1346.50 ,0.97K,0.38%
2018-03-23,1352.40 ,1332.00 ,1352.80 ,1332.00 ,0.94K,1.70%
2018-03-22,1329.80 ,1334.20 ,1337.30 ,1327.10 ,0.68K,0.44%
2018-03-21,1324.00 ,1313.90 ,1339.30 ,1312.30 ,0.44K,0.72%
2018-03-20,1314.50 ,1319.40 ,1319.60 ,1309.30 ,0.36K,-0.44%
2018-03-19,1320.30 ,1315.80 ,1321.50 ,1310.00 ,0.20K,0.42%
2018-03-16,1314.80 ,1318.80 ,1323.30 ,1312.00 ,0.20K,-0.42%
2018-03-15,1320.40 ,1328.30 ,1330.20 ,1318.00 ,0.21K,-0.59%
2018-03-14,1328.20 ,1329.40 ,1332.90 ,1325.40 ,0.18K,-0.12%
2018-03-13,1329.80 ,1328.50 ,1330.70 ,1317.00 ,0.24K,0.48%
2018-03-12,1323.50 ,1326.90 ,1326.90 ,1318.70 ,0.35K,-0.24%
2018-03-09,1326.70 ,1322.00 ,1327.90 ,1316.60 ,0.35K,0.17%
2018-03-08,1324.40 ,1328.90 ,1331.70 ,1323.10 ,0.06K,-0.44%
2018-03-07,1330.30 ,1344.00 ,1344.00 ,1326.50 ,0.49K,-0.57%
2018-03-06,1337.90 ,1326.00 ,1342.40 ,1325.70 ,0.30K,1.16%
2018-03-05,1322.60 ,1330.50 ,1331.10 ,1322.80 ,0.36K,-0.25%
2018-03-02,1325.90 ,1320.60 ,1328.60 ,1319.90 ,0.48K,1.38%
2018-03-01,1307.90 ,1311.80 ,1324.10 ,1308.30 ,0.06K,-0.96%
2018-02-28,1320.60 ,1323.80 ,1323.80 ,1323.80 ,0.01K,-0.06%
2018-02-27,1321.40 ,1321.40 ,1321.40 ,1321.40 ,334.72K,-0.86%
2018-02-26,1332.80 ,1330.40 ,1342.90 ,1328.00 ,247.24K,0.19%
2018-02-23,1330.30 ,1333.70 ,1334.20 ,1327.70 ,167.85K,-0.18%
2018-02-22,1332.70 ,1326.20 ,1334.40 ,1322.90 ,206.24K,0.05%
2018-02-21,1332.10 ,1331.20 ,1338.50 ,1324.40 ,255.62K,0.07%
2018-02-20,1331.20 ,1350.20 ,1354.00 ,1330.60 ,374.05K,0.00%
2018-02-19,1331.20 ,1350.20 ,1354.00 ,1330.60 ,374.05K,-1.84%
2018-02-16,1356.20 ,1356.60 ,1364.40 ,1347.30 ,230.90K,0.07%
2018-02-15,1355.30 ,1353.00 ,1359.80 ,1350.80 ,274.93K,-0.20%
2018-02-14,1358.00 ,1331.90 ,1358.60 ,1319.10 ,431.72K,2.07%
2018-02-13,1330.40 ,1325.00 ,1333.50 ,1323.70 ,201.43K,0.30%
2018-02-12,1326.40 ,1317.10 ,1330.00 ,1316.30 ,208.07K,0.81%
2018-02-09,1315.70 ,1321.00 ,1325.00 ,1313.20 ,317.67K,-0.25%
2018-02-08,1319.00 ,1320.70 ,1324.50 ,1309.00 ,365.93K,0.33%
2018-02-07,1314.60 ,1326.60 ,1334.80 ,1313.50 ,351.23K,-1.12%
2018-02-06,1329.50 ,1343.10 ,1349.30 ,1322.80 ,473.35K,-0.52%
2018-02-05,1336.50 ,1334.60 ,1344.80 ,1331.60 ,305.68K,-0.06%
2018-02-02,1337.30 ,1352.20 ,1353.30 ,1330.10 ,431.41K,-0.79%
2018-02-01,1347.90 ,1348.20 ,1354.30 ,1340.20 ,310.50K,0.36%
2018-01-31,1343.10 ,1341.80 ,1351.00 ,1335.50 ,377.14K,0.23%
2018-01-30,1340.00 ,1344.00 ,1352.50 ,1337.50 ,412.52K,-0.16%
2018-01-29,1342.20 ,1351.60 ,1353.40 ,1338.00 ,2.59K,-0.90%
2018-01-26,1354.40 ,1348.70 ,1358.20 ,1347.70 ,1.82K,-0.79%
2018-01-25,1365.20 ,1359.60 ,1367.50 ,1343.40 ,1.64K,0.48%
2018-01-24,1358.70 ,1343.00 ,1363.40 ,1342.00 ,1.72K,1.47%
2018-01-23,1339.00 ,1335.20 ,1343.90 ,1333.30 ,1.17K,0.35%
2018-01-22,1334.30 ,1337.40 ,1337.60 ,1331.40 ,0.60K,-0.07%
2018-01-19,1335.30 ,1329.80 ,1339.40 ,1329.60 ,0.44K,0.44%
2018-01-18,1329.50 ,1330.40 ,1334.80 ,1326.90 ,0.49K,-0.89%
2018-01-17,1341.40 ,1341.80 ,1345.20 ,1329.60 ,0.28K,0.16%
2018-01-16,1339.30 ,1339.20 ,1346.50 ,1335.00 ,0.46K,0.16%
2018-01-15,1337.10 ,1337.30 ,1345.00 ,1332.10 ,499.76K,-0.01%
2018-01-12,1337.20 ,1325.10 ,1342.00 ,1324.10 ,0.75K,0.94%
2018-01-11,1324.70 ,1320.60 ,1326.50 ,1319.20 ,0.25K,0.23%
2018-01-10,1321.60 ,1315.00 ,1329.50 ,1312.40 ,0.26K,0.43%
2018-01-09,1315.90 ,1321.00 ,1322.80 ,1312.30 ,0.17K,-0.51%
2018-01-08,1322.70 ,1323.80 ,1324.80 ,1318.00 ,0.71K,-0.14%
2018-01-05,1324.50 ,1324.30 ,1325.90 ,1318.50 ,0.10K,0.05%
2018-01-04,1323.90 ,1316.90 ,1329.30 ,1310.00 ,0.24K,0.23%
2018-01-03,1320.80 ,1322.00 ,1324.50 ,1311.50 ,1.26K,0.19%
2018-01-02,1318.30 ,1311.00 ,1322.30 ,1310.80 ,0.12K,0.53%
2017-12-29,1311.40 ,1307.20 ,1308.80 ,1307.00 ,0.02K,0.92%
2017-12-28,1299.50 ,1299.50 ,1299.50 ,1299.50 ,225.66K,0.63%
2017-12-27,1291.40 ,1287.80 ,1293.20 ,1286.00 ,205.80K,0.30%
2017-12-26,1287.50 ,1279.00 ,1288.40 ,1277.70 ,134.62K,0.68%
2017-12-22,1278.80 ,1270.30 ,1280.40 ,1268.40 ,193.03K,0.65%
